Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","854","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","1997","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","825","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","3493","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","130","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","314","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","40","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","683","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","2483","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","87","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","235","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","6123","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","654","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","327","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","313","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","7347","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","6944","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","522","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","3922","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","40","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","506","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","214","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","265","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","424","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","53","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","105","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","151","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","217","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","292","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","118","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","650","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","1859","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","355","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","149","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","390","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","115","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
